,id,questions,questions_perturbed,similarity_scores
737,41475,Was ist das Besondere an dem Leibniz-Denkmal in Hannover?,Was ist das Besondere an  Leibniz-Denkmal in Hannover?,0.99465305
738,41476,Wann wurde die Waterloosäule in Hannover erbaut?,Wann wurde die Waterloosäule in  erbaut?,0.99151826
739,41481,Zu welcher Stilrichtung gehört der Reese-Brunnen in Hannover?,Zu  Stilrichtung gehört der Reese-Brunnen in Hannover?,0.9792231
740,41483,Wo in Hannover stehen die Skulpturen von Niki de Saint Phalle?,Wo in Hannover stehen die  von Niki de Saint Phalle?,0.99225146
741,41484,Welche Haltestelle in Hannover wurde von Frank Gehry entworfen?,Welche  in Hannover wurde von Frank Gehry entworfen?,0.9887487
742,41485,An was erinnern die Göttinger Sieben in Hannover?,An was  die Göttinger Sieben in Hannover?,0.9680323
743,41486,Mit welcher japanischen Stadt hat Hannover eine Städtepartnerschaft?,Mit welcher japanischen Stadt hat Hannover  Städtepartnerschaft?,0.9942138
744,41555,Wo leben die Lugbara?,Wo leben  Lugbara?,0.99211556
745,41551,Was bedeutet transzendent bei Göttern?,Was bedeutet transzendent bei ?,0.98174936
746,41553,Was schrieb Ramanuja über das Verhältnis der Menschen zu Gott?,Was schrieb Ramanuja  das Verhältnis der Menschen zu Gott?,0.99144614
747,41554,Wo lebt die immanente Gottheit der Lugbara auf der Erde?,Wo lebt die immanente Gottheit  Lugbara auf  Erde?,0.991842
748,41277,Wieso lehnt Leibniz empirische Erkenntnisse ab?,Wieso lehnt Leibniz  Erkenntnisse ab?,0.9893315
749,41278,"Was ist für Leibniz Grundlage allgemeiner Erkenntnisse, die über den Einzelfall hinausgehen?","Was ist für Leibniz Grundlage allgemeiner Erkenntnisse,  über den Einzelfall hinausgehen?",0.99419147
750,41628,Welche philosophische Richtung stellt alle allgemein gültigen Aussagen infrage?, philosophische Richtung stellt alle allgemein gültigen Aussagen infrage?,0.94223946
751,41629,Was ist das Induktionsproblem in der Philosophie?, ist das Induktionsproblem in der Philosophie?,0.9692471
752,41630,Welcher philosophischer Richtung ist Ernst Mach zuzuordnen?,Welcher philosophischer  ist Ernst Mach zuzuordnen?,0.97497344
753,41631,Was besagt der Radikale Konstruktivismus?,Was  der Radikale Konstruktivismus?,0.97035146
754,41632,Was ist ein Induktionsschluss?,Was ist ein ?,0.88161373
755,41678,Was war nach sowjetischer Geschichtsschreibung das Ziel der Außenpolitik der Sowjetunion vor dem 2. Weltkrieg?,Was war nach sowjetischer Geschichtsschreibung das Ziel der Außenpolitik der Sowjetunion  dem 2. Weltkrieg?,0.99544483
756,41685,Mit wem strebte Stalin laut Gerhard Weinberg vor dem 2. Weltkrieg ein Bündnis an?,Mit wem strebte  laut Gerhard Weinberg vor dem 2. Weltkrieg ein Bündnis an?,0.99454474
757,41687,Was war laut Hermann Graml Stalins Ziel während eines Krieges zwischen Deutschland und den Westmächten?,Was war laut Hermann  Stalins Ziel während eines Krieges zwischen Deutschland und den Westmächten?,0.9966864
758,41692,Welches Prinzip vertrat die Sowjetunion vor dem 2. Weltkrieg in der Außenpolitik?,Welches Prinzip vertrat die Sowjetunion vor dem 2. Weltkrieg in der ?,0.99391824
759,41693,Als was wollte Stalin laut Sergej Slutsch die Verhandlungen mit den Westmächten nutzen?,Als was wollte Stalin laut  Slutsch die Verhandlungen mit den Westmächten nutzen?,0.99658537
760,41696,"Wie wird die These bezeichnet, Stalin habe absichtlich einen Krieg zwischen Deutschland und den Westmächten provozieren wollen?","Wie wird die These bezeichnet, Stalin habe absichtlich einen Krieg zwischen Deutschland und den Westmächten  wollen?",0.9946943
761,41707,Wann wurde der Nichtangriffspakt zwischen Deutschland und Polen geschlossen?,Wann wurde der Nichtangriffspakt zwischen Deutschland und Polen ?,0.9904535
762,41712,Als was beschreibt Pietrow-Ennker Stalins außenpolitisches Handeln vor dem 2. Weltkrieg?,Als was beschreibt Pietrow-Ennker  außenpolitisches Handeln vor dem 2. Weltkrieg?,0.99466866
763,41715,Durch was sah Stalin laut Historikern die Sowjetunion vor dem 2. Weltkrieg  umgeben?,Durch was sah Stalin laut Historikern  Sowjetunion vor dem 2. Weltkrieg  umgeben?,0.9969664
764,41718,"Welchen außenpolitischen Leitsatz folgte Stalin, den er 1925 formuliert hatte?","Welchen außenpolitischen Leitsatz folgte Stalin, den er 1925 formuliert ?",0.9973093
765,41719,Was war laut Teddy Uldricks Stalins außenpolitisches Ziel vor dem 2. WK?,Was war laut Teddy Uldricks  außenpolitisches Ziel vor dem 2. WK?,0.9960187
766,41720,Was war laut MIcheal Carley der ideologische Antrieb der Politik von England und Frankreich vor dem 2. Weltkrieg?,Was war laut MIcheal Carley der ideologische Antrieb der Politik von  und Frankreich vor dem 2. Weltkrieg?,0.9983721
767,41731,Durch was kann Zeit in der Musik erfahrbar gemacht werden?,Durch was kann Zeit in der Musik erfahrbar  werden?,0.99228346
768,41732,In welcher Beziehung steht Zeit zur Musik?,In welcher Beziehung  Zeit zur Musik?,0.9512034
769,41733,Als was wird Musik in Hinblick auf ihr Fortbestehen oft bezeichnet?,Als was wird Musik in  auf ihr Fortbestehen oft bezeichnet?,0.9882272
770,42123,Wann entstand der A-cappella-Stil?,Wann entstand  A-cappella-Stil?,0.99279946
771,42124,Was ist die ursprüngliche Bedeutung von „a cappella“ ?,Was  die ursprüngliche Bedeutung von „a cappella“ ?,0.9919889
772,41267,"Wie hieß das Gebäude, das vor dem Buckingham Palace an dessen Standort stand?","Wie  das Gebäude, das vor dem Buckingham Palace an dessen Standort stand?",0.9691851
773,41268,Wann wurde das Goring House gebaut?,Wann wurde das Goring House ?,0.9768572
774,41269,Wer ließ das Goring House erbauen?,Wer  das Goring House erbauen?,0.9854623
775,41271,Wann wurde das erste Gebäude des Buckingham Palace errichtet?,Wann wurde das erste Gebäude  Buckingham Palace errichtet?,0.9941159
776,41272,Wer entwarf das erste Gebäude des Buckingham Palace?,Wer  das erste Gebäude des Buckingham Palace?,0.9690907
777,41273,Welcher Herrscher veranlasste den Neubau am Standort des Goring House?,Welcher Herrscher veranlasste den Neubau am Standort des  House?,0.9900007
778,41274,Welche Form hatte das ursprüngliche Buckingham House?,Welche Form hatte das ursprüngliche Buckingham ?,0.9911182
779,41275,Welcher König erwarb den Buckingham Palace 1761?,Welcher König erwarb den Buckingham  1761?,0.9924366
780,41276,Wann kaufte König Georg III. die Residenz von Buckingham?,Wann kaufte  Georg III. die Residenz von Buckingham?,0.9965904
781,41304,Was war das BIP von Montana 2016?,Was  das BIP von Montana 2016?,0.98891586
782,41305,Welche Bodenschätze gibt es in Montana?,Welche  gibt es in Montana?,0.9559724
783,41306,Wann wurde die Kupferproduktion in Anaconda geschlossen?,Wann wurde die Kupferproduktion in Anaconda ?,0.9793928
784,41308,Wo in Montana wird vor allem Viehwirtschaft betrieben?,Wo in Montana wird vor  Viehwirtschaft betrieben?,0.9918845
785,41339,Wie viel Prozent der Einwohner von Liberia waren 2017 nicht in dem Land geboren?,Wie viel Prozent der  von Liberia waren 2017 nicht in dem Land geboren?,0.9956764
786,41340,Welches Land grenzt im Norden an Liberia?,Welches Land grenzt im Norden an ?,0.9764561
787,41341,Wo in Liberia lebt die Landbevölkerung vor allem?,Wo in Liberia lebt die Landbevölkerung  allem?,0.9904696
788,41445,Welcher Epoche ist das Konzept Adoleszenz zuzuordnen?,Welcher Epoche ist das Konzept Adoleszenz ?,0.9789218
789,41314,Nach was benannte Spielberg seine Produktionsfirma Anfang der 1980er?,Nach was benannte Spielberg seine Produktionsfirma Anfang der ?,0.9889147
790,41315,Mit wem gründete Spielberg Dreamworks?,Mit wem gründete Spielberg ?,0.94929063
791,41316,Wann wurde DreamWorks verkauft?,Wann wurde  verkauft?,0.932888
792,41317,Wieso verkaufte Spielberg DreamWorks?, verkaufte Spielberg DreamWorks?,0.97273344
793,41319,Welches Studio kaufte DreamWorks?,Welches  kaufte DreamWorks?,0.9825316
794,41318,Wie heißt Spielbergs eigene Produktionsstudio?,Wie heißt  eigene Produktionsstudio?,0.9770234
795,41320,Wann wurde Amblin Partners gegründet?,Wann  Amblin Partners gegründet?,0.9810727
796,41321,"Zu welcher Firma gehörte Jeff Skoll, als er mit Spielberg Amblin Partners gründete?","Zu welcher Firma gehörte Jeff Skoll,  er mit Spielberg Amblin Partners gründete?",0.9930323
797,41451,Wer hat das Logo von Windows 8 entworfen?,Wer  das Logo von Windows 8 entworfen?,0.98797613
798,41453,In welcher Schriftart ist das Windows 8-Logo gestaltet?,In welcher Schriftart  das Windows 8-Logo gestaltet?,0.9893584
799,41496,Seit wann ist in Illinois die Todesstrafe ausgesetzt?, wann ist in Illinois die Todesstrafe ausgesetzt?,0.97992414
800,41498,Die Todesstrafen von wie vielen Menschen wurden von Gouverneur George Ryan 2003 zu lebenslanger Haft umgewandelt?,Die Todesstrafen von wie vielen Menschen wurden von Gouverneur George Ryan  zu lebenslanger Haft umgewandelt?,0.99818194
801,41499,Welche Strafe erhielten 167 Menschen in Illinois 2003 anstatt der Todesstrafe?,Welche Strafe erhielten 167 Menschen in Illinois 2003 anstatt  Todesstrafe?,0.99505913
802,41501,Welche Zeitung schrieb im Vorfeld des Moratoriums der Todesstrafe in Illinois über Probleme in der Justiz?,Welche Zeitung  im Vorfeld des Moratoriums der Todesstrafe in Illinois über Probleme in der Justiz?,0.9913092
803,41502,Welche Probleme des Justizsystems in Illinois wurde in einem Artikel des Chicago Tribune vor dem Todesstrafenmoratorium bemängelt?,Welche Probleme des Justizsystems in  wurde in einem Artikel des Chicago Tribune vor dem Todesstrafenmoratorium bemängelt?,0.99761456
804,41504,Welcher Verurteilte wurde nach Recherchen von Studierenden in Illinois 1999 aus dem Todestrakt entlassen?, Verurteilte wurde nach Recherchen von Studierenden in Illinois 1999 aus dem Todestrakt entlassen?,0.98703885
805,41506,Wann wurde die Todesstrafe in Illinois offiziell abgeschafft?, wurde die Todesstrafe in Illinois offiziell abgeschafft?,0.9755512
806,41507,Wie viele Bundesstaaten der USA hatten 2011 mit Illinois die Todesstrafe abgeschafft?,Wie viele Bundesstaaten der USA hatten 2011 mit  die Todesstrafe abgeschafft?,0.9896701
807,41556,Wann begann die Heian-Epoche?,Wann begann  Heian-Epoche?,0.988337
808,41557,Wo war der Sitz des japanischen Kaisers in der Heian-Zeit?,Wo war der  des japanischen Kaisers in der Heian-Zeit?,0.98821545
809,41558,Durch welches Ereignis wird der Beginn der Heian-Zeit markiert?,Durch welches Ereignis wird der Beginn der -Zeit markiert?,0.9898365
810,41560,Welche Bedeutung hat die Heian-Zeit für die japanische Kultur?,Welche  hat die Heian-Zeit für die japanische Kultur?,0.9770813
811,41561,Was sind berühmte Werke der japanischen Hofdamenliteratur aus der Heian-Zeit?, sind berühmte Werke der japanischen Hofdamenliteratur aus der Heian-Zeit?,0.9934952
812,41562,Welche japanische Schrift hat ihren Ursprung in der Heian-Zeit?,Welche japanische Schrift hat  Ursprung in der Heian-Zeit?,0.99568653
813,41563,Wieso schufen Frauen in der Heian-Zeit eine neue Schrift?,Wieso schufen Frauen in der Heian-Zeit eine  Schrift?,0.99789554
814,41564,Welche Familie erlangte in der Heian-Zeit in Japan große Macht?,Welche Familie erlangte in der Heian-Zeit in Japan  Macht?,0.9974689
815,41565,Wodurch konnte die Familie Fujiwara in Japan in der Heian-Zeit besonders ihre Macht vergrößern?,Wodurch konnte die Familie Fujiwara in Japan in der -Zeit besonders ihre Macht vergrößern?,0.9954513
816,41566,Was ist ein Sessho im japanischen Kaiserreich?,Was ist  Sessho im japanischen Kaiserreich?,0.9870417
817,41567,Welches Amt wurde in Japan 1086 für ehemalige Monarchen eingeführt?,Welches Amt  in Japan 1086 für ehemalige Monarchen eingeführt?,0.98775643
818,41568,Was wurde in Japan in der Heian-Zeit als Zahlungsmittel verwendet?, wurde in Japan in der Heian-Zeit als Zahlungsmittel verwendet?,0.96499455
819,41569,Welche Klans kämpften in Gempei-Krieg?,Welche Klans  in Gempei-Krieg?,0.9792475
820,41570,Welcher Klan verlor den Gempei-Krieg?,Welcher Klan verlor  Gempei-Krieg?,0.9882294
821,44016,Welches Gebiet wollte Österreich an Frankreich übergeben für die Unterstützung im Siebenjährigen Krieg?,Welches  wollte Österreich an Frankreich übergeben für die Unterstützung im Siebenjährigen Krieg?,0.9942587
822,44017,Welches war das umkämpfte Gebiet zwischen Preußen und Österreich im Siebenjährigen Krieg?,Welches  das umkämpfte Gebiet zwischen Preußen und Österreich im Siebenjährigen Krieg?,0.992924
823,44018,Welche strategische Bedeutung hatte die Okkupation  Sachsens für Preußen?,Welche strategische Bedeutung hatte die Okkupation   für Preußen?,0.99236315
824,41322,Als was wurde ein Single im Canadian Football früher bezeichnet?,Als was wurde ein Single im Canadian  früher bezeichnet?,0.9937438
825,41323,Was ist ein Single im Canadian Football?, ist ein Single im Canadian Football?,0.9827657
826,41324,Was ist im Football ein Touchdown?,Was ist im Football  Touchdown?,0.9668317
827,41325,Wie viele Punkte gibt ein Touchdown im Football?, viele Punkte gibt ein Touchdown im Football?,0.97815055
828,41326,Wie viele Punkte zählte ein Touchdown im Canadian Football vor 1904?,Wie viele  zählte ein Touchdown im Canadian Football vor 1904?,0.9957584
829,41327,"Wie heißt der Wurf, den ein Team beim Canadian Football nach erfolgreichem Touchdown erhält?","Wie heißt  Wurf, den ein Team beim Canadian Football nach erfolgreichem Touchdown erhält?",0.9942238
830,41329,Von wo wird bei erfolgreichem Touchdown beim Canadian football geworfen?,Von wo wird bei erfolgreichem Touchdown beim Canadian football ?,0.98612124
831,41330,Wie heißt der Punkt nach dem Touchdown beim Canadian Football?,Wie heißt der Punkt  dem Touchdown beim Canadian Football?,0.99073875
832,41331,Wann wurde im Canadian Football eine feste Punktezählung eingeführt?,Wann  im Canadian Football eine feste Punktezählung eingeführt?,0.9916045
833,41442,In welcher Liga spielt Racing Straßburg?,In welcher  spielt Racing Straßburg?,0.918895
834,41443,Wie heißt der Frauenfußballverein von Straßburg?, heißt der Frauenfußballverein von Straßburg?,0.95884967
835,41444,Wann hat der Basketballverein aus Straßburg die Meisterschaft gewonnen?,Wann hat der Basketballverein aus Straßburg die Meisterschaft ?,0.9921929
836,41465,"Auf wann wurde die Ausgabe des neuen 100-Dollar-Scheins verschoben, der 2011 in Umlauf gebracht werden sollte?","Auf wann wurde die Ausgabe des neuen 100-Dollar-Scheins verschoben, der 2011 in  gebracht werden sollte?",0.9972665
837,41454,Seit wann werden US-Dollarnoten mit Sicherheitsaufdrucken versehen?,Seit wann werden US-Dollarnoten  Sicherheitsaufdrucken versehen?,0.995064
838,41455,"In welchem Turnus werden US-Dollarnoten neu gestaltet, um die Fälschungssicherheit zu erhöhen?","In welchem Turnus werden US- neu gestaltet, um die Fälschungssicherheit zu erhöhen?",0.98997945
839,41460,Wieso ist der Sicherheitsfaden bei Banknoten fälschungssicher?,Wieso ist der Sicherheitsfaden bei Banknoten ?,0.9787795
840,41461,Welche US-Dollarscheine enthalten einen Sicherheitsfaden?,Welche US-Dollarscheine enthalten einen ?,0.97909576
841,41462,Was ist das Besondere an Mikroschriften bei Geldscheinen?,Was ist das  an Mikroschriften bei Geldscheinen?,0.9768228
842,41463,Wieso sind Mikroschriften ein wirksames Mittel gegen Geldfälschungen?,Wieso sind Mikroschriften ein wirksames Mittel gegen ?,0.97795856
843,41464,Wie werden Wasserzeichen erzeugt?,Wie werden Wasserzeichen ?,0.9706073
844,41466,"Mit welchen Sicherheitsmerkmalen sollte der 100-Dollarschein ausgestattet sein, der 2011 in Umlauf gebracht werden sollte?","Mit welchen Sicherheitsmerkmalen sollte  100-Dollarschein ausgestattet sein,  2011 in Umlauf gebracht werden sollte?",0.98434114
845,41467,Wieso wurde die Ausgabe der 100-Dollarnote von 2011 verschoben?,Wieso wurde die Ausgabe der 100-Dollarnote von 2011 ?,0.97822505
846,41517,Welche Bedeutung hatte das Jagen ab etwa 6500 v.Chr.?,Welche Bedeutung hatte das Jagen ab etwa  v.Chr.?,0.9933215
847,41509,Wann war das Proto-Neolithikum?,Wann war  Proto-Neolithikum?,0.9858788
848,41510,Wie wurden die Werkzeuge aus Feuerstein in Proto-Neolithikum bearbeitet?, wurden die Werkzeuge aus Feuerstein in Proto-Neolithikum bearbeitet?,0.9830045
849,41511,Aus welcher Epoche stammt das erste nachgewiesene kultivierte Getreide?,Aus  Epoche stammt das erste nachgewiesene kultivierte Getreide?,0.9810755
850,41518,Welche technische Neuerung ist für das Keramische Neolithikum prägend?,Welche technische Neuerung  für das Keramische Neolithikum prägend?,0.98802507
851,41515,Was stellen die Kunstgegenstände aus dem PPNA mehrheitlich dar?,Was stellen die Kunstgegenstände  dem PPNA mehrheitlich dar?,0.9902273
852,41516,Was sind Idole aus der Jungsteinzeit?,Was sind Idole aus der ?,0.9585989
853,41514,Für welche Epoche ist erstmals Tierhaltung von Menschen nachgewiesen?,Für  Epoche ist erstmals Tierhaltung von Menschen nachgewiesen?,0.97841793
854,41519,"An welchen Ausgrabungsorten forschten Cauvin, Kenyon und Garstang?","An welchen  forschten Cauvin, Kenyon und Garstang?",0.98669857
